Transaction ID,Investor ID,Investor Name,Investor Type,City,State,Risk Profile,Scheme Code,Scheme Name,AMC Code,Transaction Type,Transaction Date,Amount (INR),Units,NAV at Transaction
TXN0000133,INVP49KW,Investor_0135,Corporate,Chennai,Tamil Nadu,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,24-Apr-2024,526.43,4.376,120.2993
TXN0000134,INVGDPPQ,Investor_0036,HUF,Bengaluru,Karnataka,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,01-Nov-2024,1803.66,6.793,265.5159
TXN0000135,INVJ43D5,Investor_0117,Corporate,Delhi,Delhi,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,02-Feb-2022,103185.69,1331.6448,77.4874
TXN0000136,INVY6DPB,Investor_0002,HUF,Pune,Maharashtra,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,20-Dec-2024,45118.51,324.2302,139.1558
TXN0000137,INVX4W6X,Investor_0185,Individual,Chennai,Tamil Nadu,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,31-May-2024,9034.29,45.8082,197.2199
TXN0000138,INVVS4F8,Investor_0046,Individual,Bengaluru,Karnataka,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,14-Dec-2024,1896.39,10.3024,184.0732
TXN0000139,INV5935A,Investor_0065,HUF,Jaipur,Rajasthan,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,11-Apr-2024,45790.19,719.9263,63.604
TXN0000140,INVIQVNB,Investor_0118,Corporate,Delhi,Delhi,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,15-Jun-2022,4799.97,22.3599,214.6686
TXN0000141,INVOXFQ8,Investor_0168,HUF,Mumbai,Maharashtra,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,01-Sep-2024,48792.64,303.7914,160.6123
TXN0000142,INVH75LX,Investor_0015,HUF,Mumbai,Maharashtra,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,07-Jun-2024,999.97,4.8792,204.944
TXN0000143,INVRBSV5,Investor_0166,HUF,Pune,Maharashtra,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-Out,29-Mar-2022,1078.96,14.3818,75.0225
TXN0000144,INVA1WJ0,Investor_0059,Corporate,Delhi,Delhi,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,02-Jun-2022,95421.9,454.9867,209.7246
TXN0000145,INVWI6FQ,Investor_0176,HUF,Delhi,Delhi,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,07-Oct-2023,467.94,1.5331,305.2195
TXN0000146,INV3ZMF8,Investor_0005,Individual,Mumbai,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,26-Mar-2024,2100.9,14.535,144.5411
TXN0000147,INVN9T84,Investor_0020,Corporate,Hyderabad,Telangana,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,07-Mar-2024,5066.7,24.1453,209.8425
TXN0000148,INV2KNFT,Investor_0174,HUF,Bengaluru,Karnataka,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,14-Oct-2022,52556.09,303.2419,173.3141
TXN0000149,INVJJA26,Investor_0177,Corporate,Jaipur,Rajasthan,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,14-Jun-2024,22768.48,101.2594,224.8529
TXN0000150,INVTPAC5,Investor_0060,Corporate,Ahmedabad,Gujarat,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,31-Oct-2023,54689.21,276.1342,198.053
TXN0000151,INVT3W5U,Investor_0008,Corporate,Hyderabad,Telangana,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,08-Feb-2024,94562.77,462.2494,204.5709
TXN0000152,INVYWD14,Investor_0111,Corporate,Pune,Maharashtra,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,28-Aug-2023,45856.94,108.1644,423.9558
TXN0000153,INV5OWF7,Investor_0064,Individual,Mumbai,Maharashtra,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,12-Nov-2022,9308.44,51.9939,179.0294
TXN0000154,INVE8F84,Investor_0190,Corporate,Mumbai,Maharashtra,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,11-Jan-2022,23032.75,-1.0,316.0774
TXN0000155,INV6WKTA,Investor_0079,HUF,Lucknow,Uttar Pradesh,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,28-Jun-2022,9204.46,70.0416,131.4141
TXN0000156,INVE6IVW,Investor_0048,HUF,Mumbai,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,03-Jul-2022,46032.93,188.8382,243.7692
TXN0000157,INV60RJI,Investor_0091,Corporate,Chennai,Tamil Nadu,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,26-Jan-2022,26818.59,127.5672,210.231
TXN0000158,INVTZ0YN,Investor_0075,Corporate,Ahmedabad,Gujarat,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,13-May-2023,1044.97,3.4442,303.4017
TXN0000159,INVQX6GV,Investor_0147,HUF,Pune,Maharashtra,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,05-Jul-2023,46695.02,215.7148,216.4665
TXN0000160,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,09-Jun-2024,1825.31,8.362,218.2856
TXN0000161,INV9T7E8,Investor_0071,Individual,Kolkata,West Bengal,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,10-Jan-2024,105653.33,311.2085,339.4937
TXN0000162,INV5935A,Investor_0065,HUF,Jaipur,Rajasthan,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,05-Oct-2022,4957.86,32.5608,152.2645
TXN0000163,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,18-Feb-2024,26708.07,138.3406,193.0603
TXN0000164,INVOWGZR,Investor_0085,HUF,Lucknow,Uttar Pradesh,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,06-Oct-2022,53154.75,521.2645,101.9727
TXN0000165,INVZKLOO,Investor_0077,Corporate,Delhi,Delhi,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-Out,30-Dec-2022,4979.01,85.9722,57.9142
TXN0000166,INVXEQBN,Investor_0102,HUF,Hyderabad,Telangana,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,12-May-2023,109355.26,2040.3814,53.5955
TXN0000167,INVAIR4C,Investor_0084,HUF,Lucknow,Uttar Pradesh,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,14-Feb-2023,48650.16,193.9617,250.8235
TXN0000168,INVXTOGN,Investor_0152,Individual,Lucknow,Uttar Pradesh,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,03-Aug-2024,545.3,3.3658,162.0144
TXN0000169,INVUY0BV,Investor_0182,Corporate,Pune,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,22-May-2022,10662.56,61.6278,173.0154
TXN0000170,INV9MX2X,Investor_0105,Individual,Ahmedabad,Gujarat,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,12-Nov-2022,9484.04,108.079,87.751
TXN0000171,INVMWWYZ,Investor_0184,Individual,Pune,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,08-Sep-2024,989.81,3.9207,252.4548
TXN0000172,INV83TQL,Investor_0150,HUF,Delhi,Delhi,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,07-Jan-2024,50436.45,198.4204,254.1898
TXN0000173,INVNRIUU,Investor_0180,Individual,Kolkata,West Bengal,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,24-May-2023,921.87,5.4997,167.623
TXN0000174,INVMYX44,Investor_0169,Individual,Bengaluru,Karnataka,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Lumpsum,29-Mar-2024,506.32,5.74,88.2085
TXN0000175,INVYV37D,Investor_0193,Individual,Lucknow,Uttar Pradesh,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,14-Jun-2023,902.11,11.7284,76.917
TXN0000176,INVZHWJR,Investor_0057,HUF,Jaipur,Rajasthan,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,12-Mar-2024,4945.78,40.2071,123.0075
TXN0000177,INV4GH2M,Investor_0119,HUF,Delhi,Delhi,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,20-Feb-2022,1937.99,7.725,250.8733
TXN0000178,INVP0LZJ,Investor_0124,Individual,Jaipur,Rajasthan,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,25-Jun-2022,54205.48,233.8409,231.805
TXN0000179,INVHT0HL,Investor_0030,Corporate,Mumbai,Maharashtra,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,28-Feb-2023,9686.13,39.4892,245.2857
TXN0000180,INVV2ISQ,Investor_0134,Individual,Mumbai,Maharashtra,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,15-Jul-2024,91952.46,909.2573,101.1292
TXN0000181,INVGDSWM,Investor_0082,HUF,Bengaluru,Karnataka,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,24-Aug-2022,531.02,2.7381,193.9386
TXN0000182,INVMDD4V,Investor_0006,Corporate,Kolkata,West Bengal,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,15-May-2023,2171.97,23.622,91.9471
TXN0000183,INVUK9E1,Investor_0133,Individual,Kolkata,West Bengal,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,23-May-2024,1932.4,5.8374,331.0385
TXN0000184,INV4GH2M,Investor_0119,HUF,Delhi,Delhi,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,04-Jun-2024,1874.55,7.8583,238.5436
TXN0000185,INVXEQBN,Investor_0102,HUF,Hyderabad,Telangana,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,29-May-2024,4949.58,34.3402,144.1335
TXN0000186,INVYOFQE,Investor_0100,Corporate,Kolkata,West Bengal,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,09-May-2022,4778.34,24.9355,191.6282
TXN0000187,INVWRDML,Investor_0148,HUF,Jaipur,Rajasthan,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,08-Feb-2023,1946.32,10.916,178.2991
TXN0000188,INVIQVNB,Investor_0118,Corporate,Delhi,Delhi,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,04-Oct-2023,100554.3,525.4691,191.361
TXN0000189,INV1W1HT,Investor_0153,Individual,Hyderabad,Telangana,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,14-Dec-2023,50870.05,191.5692,265.544
TXN0000190,INV60RJI,Investor_0091,Corporate,Chennai,Tamil Nadu,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,02-Sep-2023,2125.5,15.9009,133.6719
TXN0000191,INV49ITN,Investor_0158,Individual,Jaipur,Rajasthan,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,04-May-2023,1925.27,10.6614,180.5838
TXN0000192,INV6WKTA,Investor_0079,HUF,Lucknow,Uttar Pradesh,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,12-Nov-2024,25967.18,159.3132,162.9945
TXN0000193,INVYOFQE,Investor_0100,Corporate,Kolkata,West Bengal,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,16-May-2024,2029.92,6.7087,302.5782
TXN0000194,INVE6IVW,Investor_0048,HUF,Mumbai,Maharashtra,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,29-Sep-2024,,18.193,111.1403
TXN0000195,INVUJZA7,Investor_0074,Individual,Ahmedabad,Gujarat,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,20-Apr-2022,26709.93,93.6557,285.1928
TXN0000196,INVW1SWJ,Investor_0092,Individual,Ahmedabad,Gujarat,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,26-Feb-2024,1878.05,13.1546,142.7676
TXN0000197,INVCBPLJ,Investor_0144,HUF,Ahmedabad,Gujarat,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,01-May-2024,51846.97,324.6795,159.6866
TXN0000198,INVUY0BV,Investor_0182,Corporate,Pune,Maharashtra,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,05-Mar-2022,1833.07,17.8104,102.9212
TXN0000199,INVHC36K,Investor_0195,HUF,Delhi,Delhi,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,15-Aug-2023,,1.9321,247.1296
TXN0000200,INV9UZFK,Investor_0044,Individual,Pune,Maharashtra,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,20-Aug-2022,100994.52,1351.618,74.7212
TXN0000201,INVQX6GV,Investor_0147,HUF,Pune,Maharashtra,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,27-Mar-2022,25210.22,101.5318,248.2987
TXN0000202,INVHC36K,Investor_0195,HUF,Delhi,Delhi,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,29-Jul-2022,5489.78,54.6191,100.5103
TXN0000203,INV3R30M,Investor_0189,Individual,Delhi,Delhi,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,15-Dec-2023,494.97,2.8597,173.0834
TXN0000204,INV5JSG6,Investor_0023,HUF,Hyderabad,Telangana,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,20-Dec-2023,4709.88,44.1528,106.6722
TXN0000205,INVUY0BV,Investor_0182,Corporate,Pune,Maharashtra,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,28-Feb-2023,2046.46,7.5212,272.0925
TXN0000206,INV55NF4,Investor_0053,Individual,Delhi,Delhi,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,11-Dec-2022,25161.4,212.5163,118.3975
TXN0000207,INV31YIH,Investor_0083,Individual,Chennai,Tamil Nadu,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,19-Nov-2024,10904.79,37.4726,291.0074
TXN0000208,INV2KNFT,Investor_0174,HUF,Bengaluru,Karnataka,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,22-Jul-2023,54187.69,233.9716,231.5994
TXN0000209,INVOXFQ8,Investor_0168,HUF,Mumbai,Maharashtra,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,22-Oct-2023,4646.24,17.3538,267.7364
TXN0000210,INV5OWF7,Investor_0064,Individual,Mumbai,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,05-Jul-2023,2030.97,9.4666,214.5413
TXN0000211,INVKKV9R,Investor_0161,HUF,Chennai,Tamil Nadu,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,10-Jul-2022,91510.33,415.1674,220.4179
TXN0000212,INV3JCAT,Investor_0104,Individual,Pune,Maharashtra,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,26-Sep-2024,24773.48,120.7972,205.0832
TXN0000213,INVAIR4C,Investor_0084,HUF,Lucknow,Uttar Pradesh,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,27-Jul-2024,1046.19,4.8985,213.574
TXN0000214,INVQLGZU,Investor_0163,HUF,Bengaluru,Karnataka,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,29-May-2024,47178.3,554.9396,85.0152
TXN0000215,INV3KX7E,Investor_0055,Individual,Ahmedabad,Gujarat,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,23-Nov-2023,26641.72,244.989,108.7466
TXN0000216,INVX63CF,Investor_0141,HUF,Jaipur,Rajasthan,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,10-Apr-2022,105766.07,366.8358,288.3199
TXN0000217,INVVG0FN,Investor_0012,Individual,Hyderabad,Telangana,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,20-Nov-2022,462.42,2.2404,206.4045
TXN0000218,INVPNSM4,Investor_0113,HUF,Pune,Maharashtra,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,28-Sep-2022,47023.18,492.2893,95.5194
TXN0000219,INV5PSQ0,Investor_0167,HUF,Pune,Maharashtra,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,INVALID,9186.68,28.5719,321.5288
TXN0000220,INV5935A,Investor_0065,HUF,Jaipur,Rajasthan,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,18-Sep-2023,1820.71,8.0538,226.0679
TXN0000221,INVLPU0D,Investor_0186,Individual,Pune,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,03-Jan-2022,1040.74,5.0758,205.0392
TXN0000222,INV3KX7E,Investor_0055,Individual,Ahmedabad,Gujarat,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,29-Nov-2024,2037.47,17.7161,115.0067
TXN0000223,INVU2GC5,Investor_0175,Individual,Mumbai,Maharashtra,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,04-Sep-2022,519.56,4.5731,113.6123
TXN0000224,INV38DAL,Investor_0109,Corporate,Pune,Maharashtra,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,02-Jul-2022,945.79,3.0808,306.9925
TXN0000225,INV8T63J,Investor_0188,HUF,Lucknow,Uttar Pradesh,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,05-Sep-2023,24337.81,127.6903,190.6003
TXN0000226,INVGDPPQ,Investor_0036,HUF,Bengaluru,Karnataka,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,18-Jan-2022,1827.36,7.6409,239.1546
TXN0000227,INV3RZSJ,Investor_0157,Individual,Lucknow,Uttar Pradesh,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,07-Nov-2022,26112.16,59.5926,438.1777
TXN0000228,INV18HAF,Investor_0106,Corporate,Kolkata,West Bengal,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,25-Jul-2022,4586.69,17.636,260.076
TXN0000229,INVGDPPQ,Investor_0036,HUF,Bengaluru,Karnataka,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,29-May-2024,48515.36,322.913,150.2428
TXN0000230,INVPHR62,Investor_0081,HUF,Delhi,Delhi,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,INVALID,10289.24,30.2696,339.9198
TXN0000231,INVL0UKE,Investor_0142,HUF,Hyderabad,Telangana,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,24-Feb-2022,10557.94,58.6368,180.0567
TXN0000232,INVMYX44,Investor_0169,Individual,Bengaluru,Karnataka,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,29-Aug-2023,5247.84,23.414,224.1322
TXN0000233,INVRBSV5,Investor_0166,HUF,Pune,Maharashtra,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,09-May-2023,97717.71,616.9219,158.3956
TXN0000234,INVIGATJ,Investor_0128,Corporate,Jaipur,Rajasthan,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,11-Oct-2023,548.69,2.1673,253.1634
TXN0000235,INVCIYHE,Investor_0034,Individual,Jaipur,Rajasthan,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,20-Dec-2022,48654.12,140.2769,346.8435
TXN0000236,INVOF8KR,Investor_0196,Corporate,Chennai,Tamil Nadu,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,29-Jan-2022,508.74,3.7058,137.2804
TXN0000237,INV4I3QK,Investor_0068,HUF,Mumbai,Maharashtra,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,26-Mar-2024,544.87,3.484,156.3936
TXN0000238,INVR5UQP,Investor_0130,Corporate,Delhi,Delhi,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,03-Apr-2024,49235.75,187.0705,263.1935
TXN0000239,INVXEPQ8,Investor_0022,Corporate,Jaipur,Rajasthan,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,27-Sep-2023,1910.99,9.2207,207.2489
TXN0000240,INVAZYTJ,Investor_0021,Individual,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,11-Mar-2024,2014.56,13.8,145.9829
TXN0000241,INVL8OS9,Investor_0151,Individual,Chennai,Tamil Nadu,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,04-May-2023,52299.58,227.0354,230.3587
TXN0000242,INVH75LX,Investor_0015,HUF,Mumbai,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,23-Apr-2022,46159.87,181.1854,254.766
TXN0000243,INVKPUXQ,Investor_0080,Corporate,Bengaluru,Karnataka,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,INVALID,520.79,1.4104,369.2452
TXN0000244,INVHOCN9,Investor_0042,Corporate,Hyderabad,Telangana,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,17-Sep-2022,9333.93,98.2535,94.9984
TXN0000245,INV2ATQY,Investor_0192,Corporate,Bengaluru,Karnataka,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,29-May-2024,483.5,1.4947,323.4731
TXN0000246,INV58KXO,Investor_0070,HUF,Ahmedabad,Gujarat,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,07-Jun-2022,10424.65,48.6517,214.2712
TXN0000247,INVIGATJ,Investor_0128,Corporate,Jaipur,Rajasthan,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,08-Dec-2022,22777.2,189.6976,120.0711
TXN0000248,INVOTOHP,Investor_0095,HUF,Kolkata,West Bengal,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,25-Aug-2022,1078.85,3.5013,308.128
TXN0000249,INVA1WJ0,Investor_0059,Corporate,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,26-Jan-2022,535.87,2.6193,204.5828
TXN0000250,INV6HID2,Investor_0063,Individual,Lucknow,Uttar Pradesh,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,04-Nov-2022,24414.9,167.8575,145.4502
TXN0000251,INVVS4F8,Investor_0046,Individual,Bengaluru,Karnataka,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,24-May-2023,47245.15,339.5173,139.1539
TXN0000252,INVEYUHZ,Investor_0107,HUF,Kolkata,West Bengal,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,02-Sep-2022,1014.31,13.9526,72.6969
TXN0000253,INV9TZE5,Investor_0129,Corporate,Pune,Maharashtra,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,05-Apr-2022,5304.34,24.8628,213.3444
TXN0000254,INVHL1N1,Investor_0103,Corporate,Kolkata,West Bengal,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,29-Sep-2023,,44.5213,236.8991
TXN0000255,INVAIR4C,Investor_0084,HUF,Lucknow,Uttar Pradesh,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,15-Feb-2023,90159.38,395.728,227.8317
TXN0000256,INVTZ0YN,Investor_0075,Corporate,Ahmedabad,Gujarat,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,07-Oct-2024,4963.93,20.6189,240.7466
TXN0000257,INV08P0F,Investor_0198,HUF,Kolkata,West Bengal,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,19-Apr-2024,4650.57,25.3646,183.3489
TXN0000258,INV30T9N,Investor_0007,Corporate,Chennai,Tamil Nadu,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,20-Jan-2022,25679.71,101.9429,251.9028
TXN0000259,INVIXA11,Investor_0086,Individual,Jaipur,Rajasthan,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,21-Dec-2024,9207.9,53.994,170.5356
TXN0000260,INV6T4UF,Investor_0061,Corporate,Jaipur,Rajasthan,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,19-Oct-2022,547.26,1.7092,320.1758
TXN0000261,INVR6K2V,Investor_0183,Individual,Bengaluru,Karnataka,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,30-Nov-2024,542.13,2.1235,255.3056
