scheme_code,scheme_name,nav_date,nav,repurchase_price,sale_price,amc_code,category,sub_category
119551,Axis Bluechip Fund - Direct Growth,2022-12-01,171.6394,171.3819,171.6394,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-02,171.4052,171.1481,171.4052,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-05,170.0949,169.8398,170.0949,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-06,169.0123,168.7588,169.0123,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-07,167.4123,167.1612,167.4123,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-08,167.9688,167.7168,167.9688,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-09,168.5297,168.2769,168.5297,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-12,167.2225,166.9717,167.2225,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-13,164.3836,164.137,164.3836,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-14,161.673,161.4305,161.673,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-15,160.3438,160.1033,160.3438,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-16,159.9972,159.7572,159.9972,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-19,165.3155,165.0675,165.3155,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-20,165.0643,164.8167,165.0643,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-21,165.0927,164.8451,165.0927,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-22,163.1726,162.9278,163.1726,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-23,163.2016,162.9568,163.2016,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-26,161.8402,161.5974,161.8402,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-27,162.9135,162.6691,162.9135,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-28,165.9751,165.7261,165.9751,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-29,165.8249,165.5762,165.8249,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2022-12-30,166.6906,166.4406,166.6906,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-02,167.9126,167.6607,167.9126,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-03,168.0051,167.7531,168.0051,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-04,168.2692,168.0168,168.2692,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-05,166.7756,166.5254,166.7756,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-06,166.8914,166.6411,166.8914,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-09,172.9836,172.7241,172.9836,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-10,177.5224,177.2561,177.5224,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-11,175.9588,175.6949,175.9588,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-12,177.8711,177.6043,177.8711,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-13,178.3336,178.0661,178.3336,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-16,179.6332,179.3638,179.6332,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-17,178.413,178.1454,178.413,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-18,173.9372,173.6763,173.9372,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-19,172.9094,172.65,172.9094,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-20,171.4034,171.1463,171.4034,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-23,176.5084,176.2436,176.5084,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-24,178.5921,178.3242,178.5921,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-25,177.4272,177.1611,177.4272,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-26,175.5853,175.3219,175.5853,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-27,176.692,176.427,176.692,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-30,180.4447,180.174,180.4447,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-01-31,179.501,179.2317,179.501,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-01,175.8827,175.6189,175.8827,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-02,178.8105,178.5423,178.8105,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-03,178.6363,178.3683,178.6363,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-06,176.7549,176.4898,176.7549,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-07,176.8367,176.5714,176.8367,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-08,177.0071,176.7416,177.0071,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-09,176.1219,175.8577,176.1219,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-10,177.5087,177.2424,177.5087,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-13,175.399,175.1359,175.399,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-14,176.5519,176.2871,176.5519,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-15,178.1302,177.863,178.1302,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-16,175.7975,175.5338,175.7975,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-17,172.6315,172.3726,172.6315,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-20,174.6054,174.3435,174.6054,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-21,177.9253,177.6584,177.9253,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-22,178.2434,177.976,178.2434,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-23,180.8371,180.5658,180.8371,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-24,181.056,180.7844,181.056,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-27,189.0991,188.8155,189.0991,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-02-28,191.3794,191.0923,191.3794,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-01,192.9381,192.6487,192.9381,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-02,196.184,195.8897,196.184,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-03,193.9908,193.6998,193.9908,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-06,194.1245,193.8333,194.1245,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-07,191.4458,191.1586,191.4458,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-08,186.8375,186.5572,186.8375,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-09,186.3082,186.0287,186.3082,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-10,187.9869,187.7049,187.9869,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-13,195.5211,195.2278,195.5211,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-14,192.3612,192.0727,192.3612,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-15,188.5062,188.2234,188.5062,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-16,188.4559,188.1732,188.4559,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-17,189.3998,189.1157,189.3998,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-20,184.6544,184.3774,184.6544,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-21,181.8377,181.5649,181.8377,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-22,183.3717,183.0966,183.3717,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-23,184.2517,183.9753,184.2517,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-24,182.2473,181.9739,182.2473,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-27,178.9028,178.6344,178.9028,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-28,181.0249,180.7534,181.0249,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-29,178.956,178.6876,178.956,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-30,180.11,179.8398,180.11,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-03-31,179.036,178.7674,179.036,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-03,175.1163,174.8536,175.1163,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-04,174.0229,173.7619,174.0229,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-05,171.591,171.3336,171.591,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-06,175.7052,175.4416,175.7052,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-07,175.8498,175.586,175.8498,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-10,174.7954,174.5332,174.7954,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-11,174.4018,174.1402,174.4018,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-12,175.7569,175.4933,175.7569,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-13,177.4248,177.1587,177.4248,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-14,176.3663,176.1018,176.3663,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-17,169.9539,169.699,169.9539,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-18,166.9317,166.6813,166.9317,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-19,169.7366,169.482,169.7366,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-20,173.155,172.8953,173.155,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-21,172.7068,172.4477,172.7068,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-24,181.2143,180.9425,181.2143,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-25,183.7214,183.4458,183.7214,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-26,183.5129,183.2376,183.5129,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-27,181.4821,181.2099,181.4821,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-04-28,178.0562,177.7891,178.0562,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-01,174.0627,173.8016,174.0627,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-02,172.7818,172.5226,172.7818,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-03,170.6085,170.3526,170.6085,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-04,174.1308,173.8696,174.1308,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-05,176.0427,175.7786,176.0427,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-08,179.5323,179.263,179.5323,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-09,177.7486,177.482,177.7486,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-10,181.0685,180.7969,181.0685,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-11,182.3119,182.0384,182.3119,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-12,180.1156,179.8454,180.1156,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-16,177.0933,176.8277,177.0933,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-17,181.2219,180.9501,181.2219,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-18,178.253,177.9856,178.253,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-19,179.5285,179.2592,179.5285,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-22,176.0392,175.7751,176.0392,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-23,174.2845,174.0231,174.2845,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-24,174.4557,174.194,174.4557,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-25,172.7859,172.5267,172.7859,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-26,173.4158,173.1557,173.4158,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-29,171.1384,170.8817,171.1384,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-30,170.0224,169.7674,170.0224,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-05-31,171.6316,171.3742,171.6316,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-01,172.7319,172.4728,172.7319,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-02,170.7747,170.5185,170.7747,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-05,169.2675,169.0136,169.2675,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-06,170.4389,170.1832,170.4389,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-07,169.1518,168.8981,169.1518,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-08,170.3777,170.1221,170.3777,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-09,168.8853,168.632,168.8853,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-12,162.2912,162.0478,162.2912,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-13,162.8619,162.6176,162.8619,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-14,161.1597,160.918,161.1597,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-15,162.4591,162.2154,162.4591,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-16,159.2849,159.046,159.2849,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-19,155.807,155.5733,155.807,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-20,155.9579,155.724,155.9579,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-21,154.41,154.1784,154.41,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-22,153.7592,153.5286,153.7592,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-23,155.6774,155.4439,155.6774,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-26,154.2189,153.9876,154.2189,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-27,155.2611,155.0282,155.2611,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-28,158.009,157.772,158.009,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-29,153.3857,153.1556,153.3857,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-06-30,151.9803,151.7523,151.9803,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-03,153.5233,153.293,153.5233,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-04,152.472,152.2433,152.472,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-05,152.6914,152.4624,152.6914,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-06,152.4672,152.2385,152.4672,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-07,154.6648,154.4328,154.6648,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-10,155.1816,154.9488,155.1816,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-11,154.3357,154.1042,154.3357,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-12,153.5963,153.3659,153.5963,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-13,154.3848,154.1532,154.3848,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-14,153.6666,153.4361,153.6666,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-17,159.8827,159.6429,159.8827,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-18,159.3211,159.0821,159.3211,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-19,161.6814,161.4389,161.6814,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-20,160.9543,160.7129,160.9543,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-21,157.0821,156.8465,157.0821,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-24,151.2419,151.015,151.2419,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-25,151.3358,151.1088,151.3358,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-26,154.4408,154.2091,154.4408,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-27,155.1085,154.8758,155.1085,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-28,154.7627,154.5306,154.7627,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-07-31,152.77,152.5408,152.77,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-01,154.2443,154.0129,154.2443,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-02,151.5692,151.3418,151.5692,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-03,153.7101,153.4795,153.7101,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-04,154.3959,154.1643,154.3959,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-07,159.1999,158.9611,159.1999,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-08,159.611,159.3716,159.611,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-09,160.1503,159.9101,160.1503,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-10,159.3316,159.0926,159.3316,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-11,157.7704,157.5337,157.7704,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-14,158.0304,157.7934,158.0304,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-15,157.1878,156.952,157.1878,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-16,158.1542,157.917,158.1542,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-17,158.8507,158.6124,158.8507,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-18,160.892,160.6507,160.892,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-21,157.7078,157.4712,157.7078,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-22,156.9301,156.6947,156.9301,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-23,157.7034,157.4668,157.7034,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-24,159.199,158.9602,159.199,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-25,157.501,157.2647,157.501,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-28,162.729,162.4849,162.729,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-29,166.459,166.2093,166.459,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-30,164.9799,164.7324,164.9799,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-08-31,162.5818,162.3379,162.5818,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-09-01,159.1766,158.9378,159.1766,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-09-04,163.392,163.1469,163.392,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-09-05,164.0063,163.7603,164.0063,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-09-06,161.8569,161.6141,161.8569,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-09-07,166.672,166.422,166.672,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-09-08,166.9971,166.7466,166.9971,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-09-11,169.8488,169.594,169.8488,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-09-12,170.3731,170.1175,170.3731,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-09-13,168.8251,168.5719,168.8251,AXIS,Equity,Large Cap
119551,Axis Bluechip Fund - Direct Growth,2023-09-14,169.8478,169.593,169.8478,AXIS,Equity,Large Cap
