transaction_id,investor_id,investor_name,investor_type,city,state,risk_profile,scheme_code,scheme_name,amc_code,transaction_type,transaction_date,amount_inr,units,nav_at_transaction
TXN0000141,INVOXFQ8,Investor_0168,HUF,Mumbai,Maharashtra,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,2024-09-01,48792.64,303.7914,160.6123
TXN0000142,INVH75LX,Investor_0015,HUF,Mumbai,Maharashtra,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2024-06-07,999.97,4.8792,204.944
TXN0000143,INVRBSV5,Investor_0166,HUF,Pune,Maharashtra,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-Out,2022-03-29,1078.96,14.3818,75.0225
TXN0000144,INVA1WJ0,Investor_0059,Corporate,Delhi,Delhi,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,2022-06-02,95421.9,454.9867,209.7246
TXN0000145,INVWI6FQ,Investor_0176,HUF,Delhi,Delhi,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,2023-10-07,467.94,1.5331,305.2195
TXN0000146,INV3ZMF8,Investor_0005,Individual,Mumbai,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,2024-03-26,2100.9,14.535,144.5411
TXN0000147,INVN9T84,Investor_0020,Corporate,Hyderabad,Telangana,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,2024-03-07,5066.7,24.1453,209.8425
TXN0000148,INV2KNFT,Investor_0174,HUF,Bengaluru,Karnataka,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,2022-10-14,52556.09,303.2419,173.3141
TXN0000149,INVJJA26,Investor_0177,Corporate,Jaipur,Rajasthan,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,2024-06-14,22768.48,101.2594,224.8529
TXN0000150,INVTPAC5,Investor_0060,Corporate,Ahmedabad,Gujarat,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2023-10-31,54689.21,276.1342,198.053
TXN0000151,INVT3W5U,Investor_0008,Corporate,Hyderabad,Telangana,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,2024-02-08,94562.77,462.2494,204.5709
TXN0000152,INVYWD14,Investor_0111,Corporate,Pune,Maharashtra,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,2023-08-28,45856.94,108.1644,423.9558
TXN0000153,INV5OWF7,Investor_0064,Individual,Mumbai,Maharashtra,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2022-11-12,9308.44,51.9939,179.0294
TXN0000155,INV6WKTA,Investor_0079,HUF,Lucknow,Uttar Pradesh,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,2022-06-28,9204.46,70.0416,131.4141
TXN0000156,INVE6IVW,Investor_0048,HUF,Mumbai,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2022-07-03,46032.93,188.8382,243.7692
TXN0000157,INV60RJI,Investor_0091,Corporate,Chennai,Tamil Nadu,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,2022-01-26,26818.59,127.5672,210.231
TXN0000158,INVTZ0YN,Investor_0075,Corporate,Ahmedabad,Gujarat,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2023-05-13,1044.97,3.4442,303.4017
TXN0000159,INVQX6GV,Investor_0147,HUF,Pune,Maharashtra,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2023-07-05,46695.02,215.7148,216.4665
TXN0000160,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,2024-06-09,1825.31,8.362,218.2856
TXN0000161,INV9T7E8,Investor_0071,Individual,Kolkata,West Bengal,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,2024-01-10,105653.33,311.2085,339.4937
TXN0000162,INV5935A,Investor_0065,HUF,Jaipur,Rajasthan,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,2022-10-05,4957.86,32.5608,152.2645
TXN0000163,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,2024-02-18,26708.07,138.3406,193.0603
TXN0000164,INVOWGZR,Investor_0085,HUF,Lucknow,Uttar Pradesh,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,2022-10-06,53154.75,521.2645,101.9727
TXN0000165,INVZKLOO,Investor_0077,Corporate,Delhi,Delhi,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-Out,2022-12-30,4979.01,85.9722,57.9142
TXN0000166,INVXEQBN,Investor_0102,HUF,Hyderabad,Telangana,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,2023-05-12,109355.26,2040.3814,53.5955
TXN0000167,INVAIR4C,Investor_0084,HUF,Lucknow,Uttar Pradesh,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,2023-02-14,48650.16,193.9617,250.8235
TXN0000168,INVXTOGN,Investor_0152,Individual,Lucknow,Uttar Pradesh,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2024-08-03,545.3,3.3658,162.0144
TXN0000169,INVUY0BV,Investor_0182,Corporate,Pune,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,2022-05-22,10662.56,61.6278,173.0154
TXN0000170,INV9MX2X,Investor_0105,Individual,Ahmedabad,Gujarat,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,2022-11-12,9484.04,108.079,87.751
TXN0000171,INVMWWYZ,Investor_0184,Individual,Pune,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2024-09-08,989.81,3.9207,252.4548
TXN0000172,INV83TQL,Investor_0150,HUF,Delhi,Delhi,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2024-01-07,50436.45,198.4204,254.1898
TXN0000173,INVNRIUU,Investor_0180,Individual,Kolkata,West Bengal,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,2023-05-24,921.87,5.4997,167.623
TXN0000174,INVMYX44,Investor_0169,Individual,Bengaluru,Karnataka,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Lumpsum,2024-03-29,506.32,5.74,88.2085
TXN0000175,INVYV37D,Investor_0193,Individual,Lucknow,Uttar Pradesh,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2023-06-14,902.11,11.7284,76.917
TXN0000176,INVZHWJR,Investor_0057,HUF,Jaipur,Rajasthan,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,2024-03-12,4945.78,40.2071,123.0075
TXN0000177,INV4GH2M,Investor_0119,HUF,Delhi,Delhi,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2022-02-20,1937.99,7.725,250.8733
TXN0000178,INVP0LZJ,Investor_0124,Individual,Jaipur,Rajasthan,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2022-06-25,54205.48,233.8409,231.805
TXN0000179,INVHT0HL,Investor_0030,Corporate,Mumbai,Maharashtra,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,2023-02-28,9686.13,39.4892,245.2857
TXN0000180,INVV2ISQ,Investor_0134,Individual,Mumbai,Maharashtra,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,2024-07-15,91952.46,909.2573,101.1292
TXN0000181,INVGDSWM,Investor_0082,HUF,Bengaluru,Karnataka,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2022-08-24,531.02,2.7381,193.9386
TXN0000182,INVMDD4V,Investor_0006,Corporate,Kolkata,West Bengal,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,2023-05-15,2171.97,23.622,91.9471
TXN0000183,INVUK9E1,Investor_0133,Individual,Kolkata,West Bengal,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,2024-05-23,1932.4,5.8374,331.0385
TXN0000184,INV4GH2M,Investor_0119,HUF,Delhi,Delhi,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,2024-06-04,1874.55,7.8583,238.5436
TXN0000185,INVXEQBN,Investor_0102,HUF,Hyderabad,Telangana,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,2024-05-29,4949.58,34.3402,144.1335
TXN0000186,INVYOFQE,Investor_0100,Corporate,Kolkata,West Bengal,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2022-05-09,4778.34,24.9355,191.6282
TXN0000187,INVWRDML,Investor_0148,HUF,Jaipur,Rajasthan,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,2023-02-08,1946.32,10.916,178.2991
TXN0000188,INVIQVNB,Investor_0118,Corporate,Delhi,Delhi,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2023-10-04,100554.3,525.4691,191.361
TXN0000189,INV1W1HT,Investor_0153,Individual,Hyderabad,Telangana,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2023-12-14,50870.05,191.5692,265.544
TXN0000190,INV60RJI,Investor_0091,Corporate,Chennai,Tamil Nadu,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,2023-09-02,2125.5,15.9009,133.6719
TXN0000191,INV49ITN,Investor_0158,Individual,Jaipur,Rajasthan,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2023-05-04,1925.27,10.6614,180.5838
TXN0000192,INV6WKTA,Investor_0079,HUF,Lucknow,Uttar Pradesh,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,2024-11-12,25967.18,159.3132,162.9945
TXN0000193,INVYOFQE,Investor_0100,Corporate,Kolkata,West Bengal,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2024-05-16,2029.92,6.7087,302.5782
TXN0000195,INVUJZA7,Investor_0074,Individual,Ahmedabad,Gujarat,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,2022-04-20,26709.93,93.6557,285.1928
TXN0000196,INVW1SWJ,Investor_0092,Individual,Ahmedabad,Gujarat,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,2024-02-26,1878.05,13.1546,142.7676
TXN0000197,INVCBPLJ,Investor_0144,HUF,Ahmedabad,Gujarat,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,2024-05-01,51846.97,324.6795,159.6866
TXN0000198,INVUY0BV,Investor_0182,Corporate,Pune,Maharashtra,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,2022-03-05,1833.07,17.8104,102.9212
TXN0000200,INV9UZFK,Investor_0044,Individual,Pune,Maharashtra,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,2022-08-20,100994.52,1351.618,74.7212
TXN0000201,INVQX6GV,Investor_0147,HUF,Pune,Maharashtra,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2022-03-27,25210.22,101.5318,248.2987
TXN0000202,INVHC36K,Investor_0195,HUF,Delhi,Delhi,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,2022-07-29,5489.78,54.6191,100.5103
TXN0000203,INV3R30M,Investor_0189,Individual,Delhi,Delhi,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,2023-12-15,494.97,2.8597,173.0834
TXN0000204,INV5JSG6,Investor_0023,HUF,Hyderabad,Telangana,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2023-12-20,4709.88,44.1528,106.6722
TXN0000205,INVUY0BV,Investor_0182,Corporate,Pune,Maharashtra,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2023-02-28,2046.46,7.5212,272.0925
TXN0000206,INV55NF4,Investor_0053,Individual,Delhi,Delhi,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,2022-12-11,25161.4,212.5163,118.3975
TXN0000207,INV31YIH,Investor_0083,Individual,Chennai,Tamil Nadu,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,2024-11-19,10904.79,37.4726,291.0074
TXN0000208,INV2KNFT,Investor_0174,HUF,Bengaluru,Karnataka,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,2023-07-22,54187.69,233.9716,231.5994
TXN0000209,INVOXFQ8,Investor_0168,HUF,Mumbai,Maharashtra,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,2023-10-22,4646.24,17.3538,267.7364
TXN0000210,INV5OWF7,Investor_0064,Individual,Mumbai,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2023-07-05,2030.97,9.4666,214.5413
TXN0000211,INVKKV9R,Investor_0161,HUF,Chennai,Tamil Nadu,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2022-07-10,91510.33,415.1674,220.4179
TXN0000212,INV3JCAT,Investor_0104,Individual,Pune,Maharashtra,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,2024-09-26,24773.48,120.7972,205.0832
TXN0000213,INVAIR4C,Investor_0084,HUF,Lucknow,Uttar Pradesh,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2024-07-27,1046.19,4.8985,213.574
TXN0000214,INVQLGZU,Investor_0163,HUF,Bengaluru,Karnataka,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,2024-05-29,47178.3,554.9396,85.0152
TXN0000215,INV3KX7E,Investor_0055,Individual,Ahmedabad,Gujarat,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,2023-11-23,26641.72,244.989,108.7466
TXN0000216,INVX63CF,Investor_0141,HUF,Jaipur,Rajasthan,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,2022-04-10,105766.07,366.8358,288.3199
TXN0000217,INVVG0FN,Investor_0012,Individual,Hyderabad,Telangana,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,2022-11-20,462.42,2.2404,206.4045
TXN0000218,INVPNSM4,Investor_0113,HUF,Pune,Maharashtra,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2022-09-28,47023.18,492.2893,95.5194
TXN0000220,INV5935A,Investor_0065,HUF,Jaipur,Rajasthan,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2023-09-18,1820.71,8.0538,226.0679
TXN0000221,INVLPU0D,Investor_0186,Individual,Pune,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,2022-01-03,1040.74,5.0758,205.0392
TXN0000222,INV3KX7E,Investor_0055,Individual,Ahmedabad,Gujarat,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2024-11-29,2037.47,17.7161,115.0067
TXN0000223,INVU2GC5,Investor_0175,Individual,Mumbai,Maharashtra,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2022-09-04,519.56,4.5731,113.6123
TXN0000224,INV38DAL,Investor_0109,Corporate,Pune,Maharashtra,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,2022-07-02,945.79,3.0808,306.9925
TXN0000225,INV8T63J,Investor_0188,HUF,Lucknow,Uttar Pradesh,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2023-09-05,24337.81,127.6903,190.6003
TXN0000226,INVGDPPQ,Investor_0036,HUF,Bengaluru,Karnataka,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,2022-01-18,1827.36,7.6409,239.1546
TXN0000227,INV3RZSJ,Investor_0157,Individual,Lucknow,Uttar Pradesh,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,2022-11-07,26112.16,59.5926,438.1777
TXN0000228,INV18HAF,Investor_0106,Corporate,Kolkata,West Bengal,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2022-07-25,4586.69,17.636,260.076
TXN0000229,INVGDPPQ,Investor_0036,HUF,Bengaluru,Karnataka,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,2024-05-29,48515.36,322.913,150.2428
TXN0000231,INVL0UKE,Investor_0142,HUF,Hyderabad,Telangana,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2022-02-24,10557.94,58.6368,180.0567
TXN0000232,INVMYX44,Investor_0169,Individual,Bengaluru,Karnataka,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,2023-08-29,5247.84,23.414,224.1322
TXN0000233,INVRBSV5,Investor_0166,HUF,Pune,Maharashtra,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2023-05-09,97717.71,616.9219,158.3956
TXN0000234,INVIGATJ,Investor_0128,Corporate,Jaipur,Rajasthan,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2023-10-11,548.69,2.1673,253.1634
TXN0000235,INVCIYHE,Investor_0034,Individual,Jaipur,Rajasthan,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2022-12-20,48654.12,140.2769,346.8435
TXN0000236,INVOF8KR,Investor_0196,Corporate,Chennai,Tamil Nadu,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2022-01-29,508.74,3.7058,137.2804
TXN0000237,INV4I3QK,Investor_0068,HUF,Mumbai,Maharashtra,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,2024-03-26,544.87,3.484,156.3936
TXN0000238,INVR5UQP,Investor_0130,Corporate,Delhi,Delhi,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,2024-04-03,49235.75,187.0705,263.1935
TXN0000239,INVXEPQ8,Investor_0022,Corporate,Jaipur,Rajasthan,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,2023-09-27,1910.99,9.2207,207.2489
TXN0000240,INVAZYTJ,Investor_0021,Individual,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2024-03-11,2014.56,13.8,145.9829
TXN0000241,INVL8OS9,Investor_0151,Individual,Chennai,Tamil Nadu,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2023-05-04,52299.58,227.0354,230.3587
TXN0000242,INVH75LX,Investor_0015,HUF,Mumbai,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,2022-04-23,46159.87,181.1854,254.766
TXN0000244,INVHOCN9,Investor_0042,Corporate,Hyderabad,Telangana,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,2022-09-17,9333.93,98.2535,94.9984
TXN0000245,INV2ATQY,Investor_0192,Corporate,Bengaluru,Karnataka,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,2024-05-29,483.5,1.4947,323.4731
TXN0000246,INV58KXO,Investor_0070,HUF,Ahmedabad,Gujarat,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,2022-06-07,10424.65,48.6517,214.2712
TXN0000247,INVIGATJ,Investor_0128,Corporate,Jaipur,Rajasthan,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,2022-12-08,22777.2,189.6976,120.0711
TXN0000248,INVOTOHP,Investor_0095,HUF,Kolkata,West Bengal,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,2022-08-25,1078.85,3.5013,308.128
TXN0000249,INVA1WJ0,Investor_0059,Corporate,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,2022-01-26,535.87,2.6193,204.5828
TXN0000250,INV6HID2,Investor_0063,Individual,Lucknow,Uttar Pradesh,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,2022-11-04,24414.9,167.8575,145.4502
TXN0000251,INVVS4F8,Investor_0046,Individual,Bengaluru,Karnataka,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,2023-05-24,47245.15,339.5173,139.1539
TXN0000252,INVEYUHZ,Investor_0107,HUF,Kolkata,West Bengal,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,2022-09-02,1014.31,13.9526,72.6969
TXN0000253,INV9TZE5,Investor_0129,Corporate,Pune,Maharashtra,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2022-04-05,5304.34,24.8628,213.3444
TXN0000255,INVAIR4C,Investor_0084,HUF,Lucknow,Uttar Pradesh,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,2023-02-15,90159.38,395.728,227.8317
TXN0000256,INVTZ0YN,Investor_0075,Corporate,Ahmedabad,Gujarat,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,2024-10-07,4963.93,20.6189,240.7466
TXN0000257,INV08P0F,Investor_0198,HUF,Kolkata,West Bengal,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,2024-04-19,4650.57,25.3646,183.3489
TXN0000258,INV30T9N,Investor_0007,Corporate,Chennai,Tamil Nadu,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,2022-01-20,25679.71,101.9429,251.9028
TXN0000259,INVIXA11,Investor_0086,Individual,Jaipur,Rajasthan,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,2024-12-21,9207.9,53.994,170.5356
TXN0000260,INV6T4UF,Investor_0061,Corporate,Jaipur,Rajasthan,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2022-10-19,547.26,1.7092,320.1758
TXN0000261,INVR6K2V,Investor_0183,Individual,Bengaluru,Karnataka,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,2024-11-30,542.13,2.1235,255.3056
TXN0000262,INV18HAF,Investor_0106,Corporate,Kolkata,West Bengal,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2024-11-01,1016.15,12.2171,83.1744
TXN0000263,INV7UR23,Investor_0035,HUF,Chennai,Tamil Nadu,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,SIP,2022-09-25,493.5,1.4996,329.0941
TXN0000264,INV6T4UF,Investor_0061,Corporate,Jaipur,Rajasthan,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,2024-03-15,27130.21,112.94,240.2179
TXN0000265,INVNRIUU,Investor_0180,Individual,Kolkata,West Bengal,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,2022-06-02,95439.12,1882.1017,50.7088
TXN0000266,INV9CHJ7,Investor_0052,HUF,Delhi,Delhi,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,2022-12-03,931.08,3.2568,285.8872
TXN0000267,INV3TRP0,Investor_0116,Corporate,Delhi,Delhi,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,2024-01-04,46207.37,347.6005,132.9324
TXN0000268,INV08P0F,Investor_0198,HUF,Kolkata,West Bengal,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,2022-09-03,9926.69,43.0314,230.6847
TXN0000269,INV5KXVF,Investor_0024,HUF,Lucknow,Uttar Pradesh,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,2023-11-03,471.5,1.2262,384.5299
TXN0000270,INVM5IGQ,Investor_0038,Individual,Mumbai,Maharashtra,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,2022-04-11,24481.22,137.0586,178.6186
TXN0000271,INV2KNFT,Investor_0174,HUF,Bengaluru,Karnataka,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,2024-04-08,1812.43,6.2771,288.7364
TXN0000272,INV3TRP0,Investor_0116,Corporate,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,2022-07-28,4594.73,24.2869,189.1854
TXN0000273,INVGDPPQ,Investor_0036,HUF,Bengaluru,Karnataka,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2023-04-01,533.04,3.3161,160.7445
TXN0000274,INVCIYHE,Investor_0034,Individual,Jaipur,Rajasthan,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,2022-06-22,25931.43,97.4435,266.1177
